"id","name","artists","artist_ids","energy","loudness","speechiness","valence","tempo","duration_ms"
"1wsp4rWgFWRvkWJWtLh48h","Detelengao","['Merengue Latin Band']","['6CfAyHRZimRXEFeC7Tcseo']",0.83,-6.93,0.05,0.93,155.1,219267
"4dOXxqp8bBGcOBMgCW41Qg","El Maíz","['Merengue Latin Band']","['6CfAyHRZimRXEFeC7Tcseo']",0.61,-8.78,0.08,0.93,155.1,206920
"0yuN4E3OxRNcASU4JGDnrp","Esa Eh!","['Grupo Mania']","['2RqhDUsFkCJbhHntsnCVqp']",0.94,-3.56,0.1,0.96,155.11,261547
"4WXM3oU8mtOgGkYn1LI2nh","Me Te Ne Mse","['André Marie Tala']","['7zoESCAeVJ8h0e1k62snyS']",0.81,-9.98,0.05,0.96,155.25,298160
"7ss5ewkzHEEY3iGMICamE7","Micro Chip","['Prezident Brown', 'Sizzla & Bredren']","['5ByOBqVYAfPMeqPOn5aYaZ', '75btfx8wapXzkilqf3IA06']",0.81,-5.62,0.08,0.94,155.39,217493
"5NgeWgTKN5qTSZmKunmdDx","Danseparc (Every Day It's Tomorrow)","['Martha and the Muffins']","['5nWbdgU2jcFSbrPV7EAoLK']",0.8,-6.3,0.06,0.91,155.4,202467
"5oCsQAZocdxpCzDPtwqRgZ","On It All Day","['darienstaxx', 'Riel Peters']","['6y2PMRuj0ANM7QMs83sxk6', '2eev1whq2TJOi282R2znCl']",0.45,-10.2,0.61,0.92,155.42,204720
"0eIpxpMcAH0fbO11XJ6tCu","Fill It Up","['Trout Fishing in America']","['5gAy9e3RXVsKUbZvmydkR6']",0.49,-11.86,0.3,0.92,155.42,244720
"7luNmB7guO2cpw4goAyzHa","Sweet Marie","['Finch & Henson']","['6wHMYdrhp15RXhbtd3h8BF']",0.95,-7.98,0.07,0.92,155.43,204468
"0BmVvTiPtad7t88XX52PUD","Danseparc Original Extended Dance Version","['Martha and the Muffins']","['5nWbdgU2jcFSbrPV7EAoLK']",0.8,-6.83,0.12,0.96,155.48,303093
"042qYJQNkYHbc9cvTeJvKm","Hide Away (And I Wonder)","['Michael Antoniou']","['3pTsKA3Zr8edeJqadKCxCY']",0.93,-4.14,0.11,0.94,155.54,270996
"5l3Q3Z1GyUPXHvCa7bKQ8v","The Nurse Is In","['Bones Jugs']","['0mv4cHRO53JUrbrXDbY82x']",0.71,-5.41,0.09,0.93,155.54,236307
"0icXQbLm45IE3lNSUuambQ","Es A Ti","['Big Boy']","['5bVQN1TENxjVjWXNHHpflG']",0.8,-5.54,0.07,0.93,155.57,276240
"0XWdDdBE5VzgZGSv1HaHu1","Tantzen Zol Zein Getantzt","['Sam Finkle']","['1IeYlguPrE70XQ53rom1Op']",0.31,-15.18,0.27,0.95,155.59,202160
"7GmOLRCMiViTifZWU0uGlc","Nylon Persistence","['Falcon Arrow']","['7Ca8kEq6jn13S7T4coUSwX']",0.78,-7.67,0.08,0.97,155.63,223373
"1BPjPOmoTocoBm7ozYXb84","The Only Time I'm Sober Is When You're Gone (Live)","['Heartsfield']","['3n5eF71hryf0OpsFakVYmQ']",0.63,-11.18,0.25,0.9,155.66,200227
"7huOUkrhLHhr63X9AHRD0X","Ballin' on Zydeco","['Lil Nathan']","['6GvzfjDnfBscotCRlVTyix']",0.82,-8.69,0.25,0.96,155.81,355987
"7KKZdTZlH7shQ9F83FTwz9","Gold Grill (feat. Eightball & MJG)","['UGK', '8Ball', 'MJG']","['6ZhjJOJXXwnPS8PrXdmjLw', '6B16XZWuJ9VERn7pXxCIda', '6pDFdYZARPitpkfm44UsOQ']",0.85,-4.9,0.08,0.96,155.87,255547
"5mN0UUIKMVtnfsW8lhwzqY","NOW That's What I Call Polka!","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.73,-8.41,0.14,0.94,155.88,246000
"6IucA7B8FQnheYuEmCtiKG","Tumadir","['Rasha']","['6grYfB8l8WZo0NOtdcWWls']",0.58,-9.86,0.05,0.93,155.89,241965
"0dhw2rmUJuoWkjZJBoBbu9","Los Enanos","['Grupo Mono Blanco']","['7mLec6Qfgix9zhO7vQHDQP']",0.48,-10.84,0.07,0.97,155.9,254667
"50kZMiCfLuA0BgfE6RDMIK","Negrito","['Perú Negro']","['5PsVU8lua3ri94gDn7zUIY']",0.52,-6.78,0.41,0.95,155.93,254027
"3bBeL6lvTFDWlQBSnccdKh","El Mix Más Chingón: El Sonidito (El Ruidito) / Y Como Se Mata el Gusano / El Mechón","['Internacionales Conejos']","['60rvB6FcgAca5rMqSWDfSf']",0.95,-3.87,0.05,0.9,155.96,329907
"4zbeRBT9GpcdXgryFjuixc","Head Turner - A Cappella","['Rittz']","['5sRhscbWRXFbjXtSZyfaWY']",0.5,-6.41,0.66,0.96,155.97,273093
"02MUkh2iSn2JseXOl77lCw","Розовые очки","['Smyslovye Gallyutsinatsii']","['45HIeH1OpaQDBptDhcKrMo']",0.89,-8.44,0.05,0.96,155.97,217520
"7Gszatk1Agq0Oss0MZVXdo","Розовые очки","['Smyslovye Gallyutsinatsii']","['45HIeH1OpaQDBptDhcKrMo']",0.89,-8.44,0.05,0.96,155.97,217520
"40uiinDbHFpj3qaYXc4gEc","Розовые очки","['Smyslovye Gallyutsinatsii']","['45HIeH1OpaQDBptDhcKrMo']",0.89,-8.44,0.05,0.96,155.97,217520
"04QM5wizVKdYl5j9ZKC6Gf","Head Turner - Radio","['Rittz']","['5sRhscbWRXFbjXtSZyfaWY']",0.59,-7.61,0.34,0.93,155.97,291667
"3sypeUvcKcO4ULqFo1lvii","Other Side","['(Hed) P.E.']","['0xIChbcTsuYLueN1oEsX9v']",0.72,-7.17,0.07,0.9,155.97,216200
"0rG0l9VvgWAR4RxxIehFQP","Balcony","['Slacker Pad']","['0YEMxpa2njTzDKrVfPxBsu']",0.82,-3.29,0.22,0.91,155.98,277267
"3hA7uwYeC2BVhwMWMVgg61","Genetic Fuckup - Die Krupps Remix","['Leæther Strip']","['0klcoRwPQF1GMv8FrA7F8V']",0.99,-7.13,0.06,0.9,155.98,250853
"7H1ly0lZJ9ebnci5B9t7Nh","Happily Ever After","['Red Velvet']","['1z4g3DjTBBZKhvAroFlhOM']",0.65,-6.43,0.08,0.91,155.98,201645
"1rmgk7111e5LXLFb950vz1","Other Side","['(Hed) P.E.']","['0xIChbcTsuYLueN1oEsX9v']",0.75,-6.09,0.08,0.92,155.99,215800
"70Z4AyaK3aijjvlx4cVwAc","When I Fall in Love","['WorldWide Groove Corporation']","['2VXMw9JPP0ZO4WCPU7y03T']",0.83,-6.26,0.06,0.91,155.99,308960
"1dtXzHtvvLrYPGQOG41Muy","Let's Roc","['Petey Pablo']","['4Js9eYwAf9rypNtV8pNSw9']",0.54,-6.3,0.3,0.95,155.99,258853
"7Fh8l23r7keZamALr0PvI6","Light Up Tha Bomb","['8Ball']","['6B16XZWuJ9VERn7pXxCIda']",0.69,-8.37,0.24,0.94,156,286347
"4poLhaEncuWaECvpxnuyz5","Max It Up (Road Mix)","['Destra']","['0xMFjTpcN1zaf1ZU5NaNmk']",0.97,-3.93,0.12,0.96,156,331720
"0PYvHZcELaMXWQ0UEpEP11","Up In Da Club (feat. Nino)","['Carolyn Rodriguez']","['4GwWE7ttiyhLwYCwSj7eni']",0.76,-7.34,0.08,0.97,156,272987
"7K6Sz1cwszm1J8aWOm0yMZ","Being Easy","[""Kash'd Out"", 'Howi Spangler']","['7hZ19Z3zttnwEmwx43fivm', '2gqK3IHiRhctlKWuzRaw0x']",0.78,-7.49,0.06,0.92,156,210573
"0efWZjlvvketulDmLvAIBc","Ave Cruz","['Céu']","['2eFVsaX3yHLPeWpiqvmeFn']",0.61,-9.1,0.06,0.9,156,207000
"1QdVAc0eU79EXxaQdWrf8i","Trajectory","['Subset']","['7GmkyfxnMFA1ZSyb87dVNl']",0.77,-8.08,0.07,0.94,156.01,405037
"50VioqaCn2R7ejO5yMCic0","Max It Up","['Destra']","['0xMFjTpcN1zaf1ZU5NaNmk']",0.99,-3.1,0.09,0.96,156.01,213113
"1EhJDV3SWTWBqVCfvKA9gE","Maniac (That Song From Flashdance)","['Mark Nicholas']","['5VaCG0bNb7BAD1LSKp15nr']",0.91,-4.39,0.06,0.96,156.01,271107
"4EgMj81IiN9gEjLAkIx0yf","Thank You For Everything","['Andrae Crouch']","['3pxLSxg8klHu1L9d93cpq7']",0.87,-5.77,0.11,0.93,156.01,304507
"1PbWCu2SnEVrgDH28lmtPu","I Need Love","['Jennifer Lopez']","['2DlGxzQSjYe5N6G9nkYghR']",0.84,-4.56,0.15,0.93,156.01,232400
"3mtEJyXRaALVGepQBCRpuI","Medaanie","['Jawad Karimi']","['58jnzVt8WZPOzAV59ozzc8']",0.91,-6.86,0.06,0.91,156.02,228040
"0zVpiHzSrc32R7KsGbPMzZ","4’s & 3’s (with Macc Grace, Tantrum & Wood)","['Z-Ro']","['6MrdwyCIKbpXmTKQBlG3uq']",0.82,-7.26,0.17,0.92,156.03,301627
"0xyndSjKIP0E5UPXpXNK2r","Thursday","['Cosmicity']","['5SHhwLU1p9w64fd1VAOWr4']",0.58,-11.98,0.16,0.96,156.03,208493
"7aq6KSjcbXbTQZIQTdx4Gw","The Twist (Yo, Twist!) - Feat. Chubby Checker","['Fat Boys']","['3537Phr9t8GWkY2GtxDpnt']",0.9,-7.22,0.09,0.92,156.03,248918
"0ymxObSHTTGRSHzeRjkPIz","Pictures Of You","['Baskervilles']","['1olT7dZsazMyAF8xAMTeBP']",0.69,-6.35,0.06,0.94,156.04,253027
"1XHLK69svmlkBrN10WKyOC","At Ten She's a Two","['Buddaheads']","['3FiUNtCHhoJlwnbFIfj1rS']",0.94,-5.64,0.05,0.96,156.04,210160
"3YBzzpbfLw5lY0i54G4YHg","O Lo Matas Tu, O Lo Mato Yo","['Jossie Esteban & La Patrulla 15']","['0VpcWRPcfKxjqNIs82pPpb']",0.76,-10.29,0.09,0.96,156.04,294600
"4bOp8CT2wZA7yjFZKfr7KZ","Mariko (茉莉子)","['Yogurtbox']","['4EaBAkPyah9LUP7CNUva85']",0.98,-8.95,0.06,0.96,156.05,215027
"7wMwrBaxGBvHYIWazmKFhI","Original Love (feat. Dillavou & Avion Blackman)","['Christafari', 'Dillavou', 'Avion Blackman']","['5397Q0lxSvxsQkkYiyQGeO', '4oOHuPhumOFsxrlJ1cCPVL', '0lEo8Bgl7QGsRRZXZr8mWO']",0.86,-7.32,0.07,0.9,156.05,304761
"3RAKG7Fqhy8xaujPXDz2qT","No Pistolas","['The Yohimbe Brothers']","['5bQrs3eFAz0MbwNz8caAN6']",0.62,-7.3,0.08,0.94,156.05,239400
"6aPgfesgohvVCSgW2fEx37","Crystal Blue","['Estradasphere']","['1xieC6GkoG1VsMEcD3A07K']",0.74,-7.63,0.06,0.95,156.06,219880
"7qGIIkXpSqHSkIPy0k4xU5","La Cometa Loca","['Ivan Villazon', 'Saul Lallemand']","['0gudLEFCyMFIBCt1EQaMh7', '58HQ31tulzijCh06bRR0QO']",0.8,-5.28,0.05,0.96,156.06,291187
"5UEdYaw4bHHosQmEdTavuq","Head Turner - Dirty","['Rittz']","['5sRhscbWRXFbjXtSZyfaWY']",0.59,-7.58,0.33,0.93,156.06,292253
"0QIOlOkuLRIgBwkSLiBj1w","Soul bossa nova","['Fantomatik Orchestra']","['1lHzxBM40ftiW3AdR6FRGT']",0.78,-9.33,0.07,0.93,156.07,230000
"4BsnFxsBe4snOdBWkLk7Xu","Dirtyy World","['SMK']","['3nreJbQyPZdjAz7YJy7ePM']",0.7,-11.53,0.12,0.91,156.08,275027
"6mSJqKtkRHhi9cre7HpvJN","Anyone I Forgot","['Thrill da Playa']","['3p85B65eevrKMTLNWieANg']",0.88,-4.88,0.12,0.98,156.08,265707
"5DpvwfJIRkxyCEcYdMQbrs","That's What a Woman Needs","['Zac Harmon']","['1x0HHOttNpJ2J7b4KWnmVt']",0.8,-4.52,0.05,0.97,156.09,235920
"1c0AinmMtzKBC3osqhZmmW","Cutie Pie","['Wookie J']","['0qf9805TjQo6JOaG3rSb2D']",0.76,-8.89,0.06,0.96,156.1,214000
"7xshaPbSGDZT6XgjULw1Ei","Wake The Lion","['Indubious']","['77su9uR4crZ4HOOnCibJwF']",0.55,-11.83,0.21,0.95,156.11,262453
"1tk23AlqECKUwN31SCrmdB","Don't Make Me Wait too Long","[""Lil' Nathan & The Zydeco Big Timers""]","['3AU7f1EqS89mHHMDHbTQFf']",0.96,-1.92,0.06,0.96,156.12,267308
"6CdPv7neOWkLdgugE7e6Yt","Badawi Dub","['Badawi']","['0foKk7wAe6zmt9GI6iSHyI']",0.55,-16.67,0.16,0.96,156.2,213427
"3AqepEqcn7iRoSYzQeDDC3","Somebody I'm Not","['-Itis']","['387UAjOwTk2UwPLXSbtlbm']",0.69,-5.7,0.08,0.94,156.22,221840
"4DFtyWCq0yLzMrHccKxKMi","Freddie's Blues","['Magic Slim & The Teardrops']","['2HjJcAHHvf3xGxYQ6LXSat']",0.73,-11.17,0.09,0.94,156.24,313240
"5hKl9GYVcOm81aakecmWH4","Egyptian Ella","['The Underscore Orkestra']","['3Aig33jZ3uUejp09MQVFMV']",0.61,-4.52,0.08,0.97,156.24,233918
"68jHmPuX3FtnwP6Wa0ZtNg","At the Alibi","['Jason White']","['34KxB2jSLY8qQiwcGv4wYQ']",0.67,-7.63,0.1,0.9,156.25,282427
"0NdEFLohwfZpyncrBCq1ZY","I Do!!","['Toya']","['6cStgiv1qH5z6GYrFsjuGj']",0.58,-7.83,0.06,0.91,156.26,213493
"4F80eZiukwGVUBxFvOiVLB","Lonely Days and Lonely Nights","['The Claves']","['66whTqB8miAToDffb9rhAt']",0.82,-4.56,0.07,0.91,156.28,206627
"23Hn8JlkB2AHVSkfAij6qh","Que Aha - En Vivo","['FM de Zacapa']","['4wee7F5ZBBJmbkS2rgK8nb']",0.96,-2.46,0.1,0.91,156.3,285707
"56QhuaDCDzXMAz8stPPwrE","87 Southbound","['Wayne Hancock']","['5rTfve7qtpGUq2PVVmyFVS']",0.72,-6.25,0.13,0.92,156.33,212667
"2paijRopsoYz2MdSZNANij","Use Me","['Al Jarreau']","['3YR92OLKlvkK5oKNekSqXe']",0.6,-14.14,0.06,0.96,156.34,211973
"42LoMHCEsqukDn6Zw92K2M","Little Nikki","['Mother Mercy']","['76CBEXXdaHcY4wuECRK5ho']",0.8,-7.79,0.05,0.92,156.38,206547
"5iNhQ8sVm5oWQbtkpQtbRQ","Hypertension","['William Onyeabor']","['755pQSGUy6rtPrUCbnJTvi']",0.88,-7.45,0.08,0.96,156.39,479133
"241QXsbWKXFlGXBib1xLc8","El Mangu - En Vivo","['Rana']","['30q6yGDm6Fc6U6qAJ0ASzS']",0.81,-6.63,0.06,0.96,156.44,381107
"67221YiyjznEMvjolCEa2e","Keep a Knockin'","['Los Fabulocos']","['40oARSaEDwdCkE2snSXtJ6']",0.87,-4.52,0.07,0.94,156.44,225013
"7iek4f56tFwQUh2il0RFFS","Barndance: Batt Henry's (feat. Charlie Lennon & Steve Cooney)","['Micheál Ó Heidhin']","['0Pyrmmv6VEhCjaO2rdUzXd']",0.35,-6.34,0.08,0.97,156.46,230200
"3klOPkBoIBvcRhyuNTyxFK","In The Streets","['Lil Wyte']","['21O7WwRkik43ErKppxDKJq']",0.87,-6.92,0.26,0.92,156.48,273240
"0KfdcWteSijcpr5Fld0NYe","In The Streets","['Lil Wyte']","['21O7WwRkik43ErKppxDKJq']",0.87,-6.92,0.26,0.92,156.48,273240
"4YYyZwIPTgL318RWY4uvlI","Her Own Woman","['KIDDUS I']","['0AGCyTR1OlPi02FXIUhazq']",0.81,-6.94,0.13,0.91,156.55,210373
"7I5F37T5A6vIdZ9U2AmBhF","Queen of the Underground","['Michael Franks']","['0AVE7rDx4X9w0pW1XlN1om']",0.76,-11.78,0.06,0.96,156.55,267827
"5G2QkUh8TULI0UZveoG1A7","New Orleans","['Hank Williams, Jr.']","['2dyeCWctcFRt3Pha76ONgb']",0.58,-15.45,0.06,0.93,156.64,208373
"3bEC4H9tBOE36ubnL2Lw5s","First Dance","['Dan Siegel']","['0TknnwW9imlXjnjxfHcvFd']",0.81,-6.37,0.06,0.96,156.66,203653
"3gaQbhacVKwcsatM0FlSa9","Hard Work","['Theo Katzman']","['2a4lU7F8toqKpb5v6Ftqya']",0.86,-5.88,0.2,0.92,156.68,201503
"4LWwPvFZfgyv1JsQrvo8m2","Talumpati (feat. Aia De Leon)","['Gloc 9', 'Aia De Leon']","['7HJDRQAfEcFiARVehhM6qD', '24mz8QcWgmN8oGnuSY9Ftb']",0.94,-3.14,0.06,0.96,156.7,269240
"5KIttRgCcdP7IJHOJDHNH7","Pisando La Serpiente","['King Chango']","['5nZlhgO7iNedGlO0gKu9us']",0.83,-6.2,0.16,0.93,156.73,230253
"1c3LqzKenLbl1m7yHTY4QL","El Pañuelo","['René Villanueva']","['5TI8uZxC0BKhB1GT98LwLy']",0.68,-12.09,0.06,0.96,156.74,250000
"01pQM7r692IM1HB3iHttGJ","I'm so Sick of You","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.84,-7.78,0.05,0.93,156.81,206093
"2vDBPCMp25KGYrH0dn7Zk2","Got To Get Over You","['Zydeco Flames']","['009JcI1KhSpxwxU3oJrdeU']",0.62,-10.59,0.14,0.96,156.87,210587
"0s5lxVTldnMMXoA9LVemeW","J'ai peur j'ai peur","['Michel Rivard']","['6CVur2iw4ExLNmsSGiATZN']",0.5,-13.49,0.07,0.9,156.89,210867
"0CmwxEC3Ejg82KXbLExNgm","Cuban Twist","['Peter Nordahl']","['5AMeI7M3JtXhriDpCqX1oK']",0.5,-12.18,0.08,0.93,156.9,245680
"3XmEgvXkDBWxI3tsWRl0K7","1919","['Ryuichi Sakamoto']","['1tcgfoMTT1szjUeaikxRjA']",0.46,-16.09,0.07,0.94,156.93,384308
"7epk7eQ9LNg4lmub3BKVK5","Shame On You","['Indigo Girls']","['4wM29TDTr3HI0qFY3KoSFG']",0.67,-7.4,0.06,0.96,156.96,241093
"7ig9nXCPyu7inq4nbjXyIB","Sigmund","['DSM']","['38swPe6MuCmL34cKlJyJSK']",0.94,-4.17,0.16,0.96,156.98,306973
"6qEROhxhAR25DTuhKmsLQo","When I'm Rich","['The Happy Children']","['1cahIYMTwdmZtcjAq48MUC']",0.66,-4.59,0.13,0.94,156.98,212102
"6swuCcGf0N9YZLZcjOtARw","When I'm Rich","['The Happy Children']","['1cahIYMTwdmZtcjAq48MUC']",0.66,-4.59,0.13,0.94,156.98,212102
"1FluLlYLGRBXRgLcv1Utlq","Shame On You","['Indigo Girls']","['4wM29TDTr3HI0qFY3KoSFG']",0.6,-9.87,0.06,0.96,156.99,240960
"6UNIJmnoGhO3mz2KEky4Ej","Outah Work Dub Mix","['Rankin Cobra']","['08mdY52U0QxWW4tiJIIDRv']",0.96,-8.2,0.08,0.96,156.99,213627
"514bQ6nzYAZCALfKxgCp92","Que Se Liberen Las Mujeres","['Jose ""El Calvo""']","['3cjMcaLwLYmeXjQ3nWqYr6']",0.81,-7.43,0.13,0.93,157,224453
"5gkoexL5Gx4YB7bbAuQuzC","El Gusto Federal (Gusto De Tierra C.Gue","['Amparo Ochoa, Acompana Mariachi Oro Ju.']","['7ldOiwVy6u9FCGYKBuq6mN']",0.36,-12.78,0.05,0.96,157,231720
"1pTlOn1GnpsOCL8suOS6qJ","El Butaquito","['Cascada de Flores']","['6W8C0AMjKIZOhVSxG35A3V']",0.6,-7.17,0.06,0.9,157.01,288293
"3ApJIcvEg8F4I8WosYzz68","Dirty New York","['Knifehandchop']","['1SNmor6BNsjAH29qlVRKSz']",0.34,-15.99,0.19,0.92,157.02,271093
"5jovbl35BXhYqL8ss4VTeF","Trommontuno","['Juan Pablo Torres']","['4q2WyV1AFlurLshyRM3azI']",0.65,-10.07,0.06,0.95,157.04,263160
"3daMc171moDBafCXKgMRgG","Walking over Wave","['Yosvany Terry']","['5I77BcsqFtKT6zRzqlWV0z']",0.8,-7.67,0.15,0.92,157.08,397438
"7iU4mlidL4jesq6ByNl2Dz","Santa's Gonna Come In A Pickup Truck (with The Chipmunks)","['Alan Jackson', 'Alvin & The Chipmunks']","['4mxWe1mtYIYfP040G38yvS', '1SCWcYnoEh1978ycTDhZoW']",0.56,-11.37,0.2,0.93,157.09,248067
"5o3VUUhuEAuUpskv54bN3g","Un Chinchin De Tela","['La Banda Gorda']","['6biY6yyLVZzisjmFLx0AP1']",0.8,-8.83,0.07,0.96,157.09,271573
"7MlLniISZNUzEQx23jcobU","King Of The Whole Wide World - alt. take 3","['Elvis Presley', 'The Jordanaires']","['43ZHCT0cAZBISjO8DG9PnE', '6CXezToiGS8K6jr9kr8Muv']",0.42,-12.36,0.38,0.94,157.11,221787
"4GOtpBcFZQIQzqQ138exRP","Bounce With Mussilini","['Z-Ro', 'Mussilini']","['6MrdwyCIKbpXmTKQBlG3uq', '6ZQpQVpZEg385hThlkw89S']",0.8,-7.75,0.1,0.94,157.11,319560
"4CvAQk92pEA307K0ufnd5f","The Songs","['Luciano']","['3Vszg64mczF1dWEcW2dU5W']",0.64,-4.66,0.05,0.91,157.14,223533
"2xQnyUS1bopz3HJH4WuTDZ","Power Cut","['Pukka Orchestra']","['4nHDtZ9TwktEwCOaWiSI5z']",0.92,-7.17,0.06,0.96,157.15,320733
"6gYhfRVdCAtZDVhBzQRWBI","Seven Lifes","['Beautiful Nubia']","['1acXPxXzOrKcLHck1oSJnG']",0.59,-10.93,0.19,0.93,157.27,391573
"1xtKioKB33Z0A6lEMZ8ijv","Cosmic Force","['Charan-Po-Rantan']","['58TSYUufxjTDGCHo9xyvVb']",0.77,-5.33,0.07,0.95,157.32,212800
"7qmwkqjUrc7RQqxpBCsAR6","John Walsh's / The Sparrow / The Continental (feat. Colm O Caoimh)","['Mick McAuley', ""Colm O'Caoimh""]","['6yyHMr7WVls6CENADil9rj', '6PKsku0GWNFkAaUM4xAbAG']",0.4,-4.87,0.07,0.95,157.34,224520
"4k0JXP2Jp9LFwlNt4ArfLj","Mama Bendel","['Beautiful Nubia & The Roots Renaissance Band']","['47PLQP5zFbhEUPYlhq9Cyn']",0.74,-5.5,0.15,0.96,157.38,209987
"1lhQNJOKMdcE8Nib2wiHwE","Phase","['Michael William Gilbert']","['7x4jBB2YVop6HPBN1pFhNs']",0.58,-14.99,0.18,0.94,157.39,234560
"2r5ZNcSVXsurKkc9RHxzjH","Oro","['ChocQuibTown']","['6tkyhGe9hGI3Lcfo4gVh6Z']",0.8,-4.13,0.12,0.93,157.39,233240
"0B1u3npvHJrld0nW95xIwC","Waiting For You","['Tony! Toni! Toné!']","['7vWlb4pM85jCHvV771qZZW']",0.66,-8.89,0.11,0.9,157.41,313093
"0uP6an648A07tkL6fdHTnC","Appasayo","['DEMONDICE']","['4IUqCINWiy7WQ6LrkhBmdt']",0.75,-3.71,0.22,0.91,157.44,212571
"69svg1t5RtcydJsIeoPF9x","Confucius","['The Players Band']","['1Fqcn2pTLqc5LHi0DSrtPB']",0.86,-5.82,0.08,0.94,157.48,379600
"1oWYtTOTyEkE9sdd7ne5oY","In The Mood","['Juan Pablo -JP- Torres', 'Pancho Amat', 'Julio Padron']","['4piDRECIY4tBk59AkTgJsj', '4nNIru8Pttv2VV9lp8eo4r', '10BMnvdg63TtVZeLvzuNbZ']",0.75,-4.12,0.07,0.94,157.52,301400
"2H37M8QWkqURCGBWvUM6sd","He Who Is Given Poison Does Not Die (Mpawa Sumu Hakufa)","['Malika']","['3i7eYLtDblPxDa2ltCji8o']",0.41,-19.14,0.06,0.96,157.54,276867
"1MuJkgocemBiUWhq2STfeU","Ndave Kuenda (I am Now Leaving)","['Thomas Mapfumo And The Blacks Unlimited']","['6ftJ9PyIHx87fVVh4toFIv']",0.69,-8.7,0.08,0.96,157.65,381800
"1KLukFSOqCPF7GTky4SALe","Rise Up","['Zeph', 'Azeem']","['4E5dR7LJUczkdJHj2Woe8O', '7kCgFrghfvSWEFchnY1elV']",0.81,-6.81,0.25,0.92,157.67,263707
"5YycGiYv7AkTgbtQX3RZYP","I Sweat (Going Through the Motions)","['Nona Hendryx']","['5pTDagkiVMJC5DJtSAdbXg']",0.66,-8.06,0.16,0.93,157.7,373587
"0qSWKYllmH5FQIaLoNZUGt","Cut My Teeth - Instrumental","['Dilated Peoples']","['56OMwqr8qaLIRH4ZrvvdXq']",0.87,-5.05,0.07,0.98,157.71,220320
"6HB5Ll6dfJWE5C9jQFfIBN","Compadre","['Frank Reyes']","['4vQV1LCGBdYAt5rIIPjSFZ']",0.86,-4.91,0.07,0.93,157.74,294173
"6AkNHOnlkPAQ89C2gxdTr6","On in Here","['The Cross Movement']","['6PnUytjwfexMb295xYEDbi']",0.94,-5.61,0.05,0.96,157.76,272373
"64F5VkzyDUuyoepC9Y6YQ4","Miss Grace Hay's / Bumper Squire Jones","['Laurel Martin', 'Nathaniel Martin', 'Sarah Martin']","['4osMBNkeucdlruy3DxtAlI', '7GXWW4FBSDIylJv4KYWupL', '4YBu99PGwPDectBBfiuAcf']",0.2,-13.72,0.06,0.93,157.78,226880
"5SK9MGokf8ABxZ4Q65Z5nW","Otro Nivel","['Orquesta Akokán']","['0ntVDLb8Ro6BLGVBVOBFVS']",0.77,-5.3,0.06,0.9,157.79,265853
"1t6TSPe94QGL8kTPLFsjba","Il Suffit De Croire","['G.A.N.', 'Pegguy Tabu']","['2Ik3a9YKzUpC4U4TUUZ4Vz', '64YnF4w2bf0VU6eQrn1e5y']",0.88,-3.92,0.08,0.9,157.8,217107
"3PBVLc1KokpdGhX57znFsw","Flings: Anthony Dick's / Green Grow the Rushes O! / Jimmy Lyons' Highland (feat. Charlie Lennon & Steve Cooney)","['Micheál Ó Heidhin']","['0Pyrmmv6VEhCjaO2rdUzXd']",0.45,-5.53,0.16,0.95,157.81,228453
"4cMYE9I0EkDouW4tfg068y","La Cruda Moral","['Grupo cessna']","['5cxRMXREpTmtI6lFc5hE7W']",0.72,-6.2,0.06,0.92,157.83,203626
"6qeU1yrgUkNR71A1JnVohW","Dat's What Dat's Is","['Paul Wall']","['0k7Xl1pqI3tu8sSEjo5oEg']",0.92,-2.61,0.33,0.96,157.84,270400
"0dqC4ExfkSlhJFh0kw3K4W","Let's Make It Funky Tonight","['Chubby Carrier']","['3lbwPBln41G2m3d93rxA3T']",0.9,-2.02,0.09,0.91,157.86,239733
"5Riwlsi4mTFVVNbRR7twQ9","Saturday Afternoon Fever","['The Electric Tailgate Band']","['1FBaroEAR9PCPePsGmqhvH']",0.94,-3.53,0.07,0.95,157.87,229493
"6obotvp0dwfXH88bGlVuTY","Maisema","['Raappana']","['7m7tqSW9C7alkliDAZYvF0']",0.56,-8.91,0.41,0.9,157.88,228893
"2nrO8u5FYQAhZvFDCjSbpp","Hard to Be","['The Vaughan Brothers']","['2mwN5WQ1mAhOibFEbfFfsG']",0.87,-9.18,0.08,0.93,157.9,283600
"6618HZCmebwxtnhZJFiW7f","Money to Burn","['james chance']","['1S3lM6GSUG4lkSQD0Q2fKD']",0.87,-5.51,0.13,0.93,157.91,382587
"056J55Oz93ojZfD82ZsmOD","Can I Flow (1982 Remix)","['ILLEGAL SUBSTANCE']","['4Q5nY2iAbGG11A8RVCSizN']",0.74,-6.93,0.12,0.91,157.94,213360
"1rbZOzwwPwEMf1xsYuCCYq","Slo Jam","['Bass Cube']","['5oFKPoNOTf3S88SLkjANmI']",0.46,-17.07,0.07,0.9,157.94,288973
"312sEUbA5J36GXnsMO5nea","Recursive","['Scuare']","['2RKb9P7ELTmQMAvKEZSJr2']",0.68,-6.84,0.25,0.92,157.96,208101
